id,code,name,street,zipcode,city
84161018038174838,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038174445,50797,Vawi N.V.,Kielsbroek 29,2020,Antwerpen
84161018038174543,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038173951,50578,Van Hout Horeca N.V.,Bosstraat 139,3930,Hamont-Achel
84161018038174020,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038182357,59059,Meco NV,Leegraadsdijk 2,8400,Oostende
84161018038182486,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038182580,11165,"Prosa Pacata, Unipessoal Lda",Rua do Pinhal da,2715-717,Montelavar
84161018038182759,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038182851,10868A03,Inter-Churrasco Act.Hot. Lda,"Rua Estrada de Alcanede, 92",2040-352,Rio Maior
84161018038183027,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038183333,13974,BIDFOOD Czech Republic s.r.o,V Ruzovem Udoli 553,27801,Kralupy nad Vitavou
84161018038183524,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038183824,14852,Zvoska s.r.o.,Cerveny Dvur 918/7,794 01,Krnov
84161018038184051,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038183130,50578,Van Hout Horeca N.V.,Bosstraat 139,3930,Hamont-Achel
84161018038183199,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038183627,19051N45,Plukon Wezep,Industrieweg 36 (laadkuil 2),8091 AZ,Wezep
84161018038183771,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038184393,11218,"Adrimar II, Lda.","Rua Heróis de Chaimite, 16",2675-374,Odivelas
84161018038184535,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038184625,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018038184752,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038184936,59062,A.F.B. BVBA,"Daalstraat, 4",1790,AFFLIGEM
84161018038184086,12693A02,Makro Cash & Carry Portugal,Plataforma Torres Novas,2350-375,Torres Novas
84161018038869463,15837A02,Nissui Logistics Corporation,"3-2-4, Hamacho",273-0012,Chiba
84161018038184986,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038185412,15902,Wielink Agr.Handelsbedrijf,Ketelweg 29a,8251 PP,Dronten
84161018038185558,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038185164,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038185251,PAGLEB,PAGO (LINEAGE LOGISTICS),ul. Zwarowska 22,84-300,Lebork
84161018038185610,50194A02,Jansen Foodservice Lochem,"Aalsvoort, 90",7241 MB,Lochem
84161018038185758,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038184298,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038186212,50118A01,Hanos Groningen,Bornholmstraat 56,9723 AZ,Groningen
84161018038186251,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192085,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192237,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038186421,10044A35,Sligro BV Veghel (diepvries),Doornhoek 42100,5465 TE,Veghel
84161018038186567,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038186687,10044A35,Sligro BV Veghel (diepvries),Doornhoek 42100,5465 TE,Veghel
84161018038186789,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038185953,50223A03,Lekkerland WADDINXVEEN,Distributieweg 8,2742 RB,Waddinxveen
84161018038186078,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038187136,50953,Delobelle Food Service,"Oefenpleinstraat, 11",9050,Gentbrugge
84161018038187285,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038187499,50591,Buysse Snacks Horeca,"Veldmeersstraat, 15",9270,Laarne
84161018038187641,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038188457,PAGLEB,PAGO (LINEAGE LOGISTICS),ul. Zwarowska 22,84-300,Lebork
84161018038188622,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038188693,IGLGDY,Igloport,Polska street 20,81-339,Gdynia
84161018038188833,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038188990,IGLGDY,Igloport,Polska street 20,81-339,Gdynia
84161018038189129,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038189225,IGLGDY,Igloport,Polska street 20,81-339,Gdynia
84161018038189378,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038191844,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038191972,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038187768,20211,"Cendis, S.A.","Cl de la Avena, n.9",28914,Leganés
84161018038187817,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038187993,20397A01,Frigoríficos Vacas Martínez,Cl Cristo nº5,13730,Santa Cruz de Mudela
84161018038188131,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192301,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192488,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038189448,36693A01,EFBS - Pro à Pro Export,Bât.F/rue Marcel Rougeault,76600,Le havre
84161018038189688,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038188195,36693A01,EFBS - Pro à Pro Export,Bât.F/rue Marcel Rougeault,76600,Le havre
84161018038188356,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038191571,12941,Sanfelice spa,Via Cesare Battisti 65,26030,Gadesco Pieve Delmon
84161018038191726,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038189791,36693A01,EFBS - Pro à Pro Export,Bât.F/rue Marcel Rougeault,76600,Le havre
84161018038189900,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038191088,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018038191164,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038190769,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018038190934,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038190034,20211,"Cendis, S.A.","Cl de la Avena, n.9",28914,Leganés
84161018038190098,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038190582,51073,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018038190705,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038190335,50904,La Provençale,ZI du Grasbesch,3370,Leudelange
84161018038190425,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038191290,11319A01,"Marketgel, Comércio de",Rua de Hamburgo nº7,2605-783,Casal de Cambra
84161018038191469,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038537926,50253,Veldboer Eenhoorn,De Corantijn 32,1689 AP,Zwaag
84161018038186936,10044A35,Sligro BV Veghel (diepvries),Doornhoek 42100,5465 TE,Veghel
84161018038187093,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038447116,19051O55,DISVAL,47 RUE DU CLOS RENARD,45110,CHÂTEAUNEUF S. LOIRE
84161018038509756,36670A01,Guigel/Somatref,ZI Estroublan,13127,Vitrolles
84161018038476461,20267A01,"Logi Rest, S.L.U.",Cl Confianza 3,28906,Getafe (Madrid)
84161018038379250,70051A03,Transgourmet Graz,Maria-Pfeiffer-Strasse 10,8055,Seiersberg-Pirka
84161018038979920,151131,Bidfood De Clercq N.V.,Ambachtstraat 9,9700,Oudenaarde
84161018038457575,11240,"STM Surgelati, Srl",Via Gaudio Maiori,84013,Cava Dei Tirreni
84161018038349771,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018038494661,72114A02,Mainzer Kühlhaus und Trans,Dekan-laist-Str. 1,55129,Mainz
84161018038485684,19051O67,Longa Carni,LLT TRASPORTI,23037,TIRANO
84161018038379293,70051A14,Transgourmet Villach    AMAR,Triglavstraße 75,9500,Villach
84161018038349853,72128A07,Metro Deutschland GmbH,Rosengartenweg 7,67281,Kirchheim ad Weinstr
84161018038457706,18185A02,SVAT Paliano,KM 54.200 Via Casilina,03018,Paliano
84161018038379608,50797,Vawi N.V.,Kielsbroek 29,2020,Antwerpen
84161018038547726,19051O92,De Maria S.r.l.,Via Montanara 30,41014,Castelvetro diModena
84161018038457381,11298A03,"Unicomm, Srl - Dep.San Dona'","Via E.Maiorana, 4",30027,San Dona' di Piave
84161018038554298,15761,FOOD EXPERT SOLUTIONS SRL,INTRAVILANUL A 362/1/1,905900,OVIDIU
84161018038485897,11116A01,"Segata, spa","Strada per Sopramonte, 40",38123,Trento
84161018038576795,14028,Metro Cash & Carry Bulgaria,Tzarigradsko Chaussee Blvd.,1784,Sofia
84161018038402573,10114A09,Reed Boardall Cold Storage,Barr Lane,YO51 9NN,"Boroughbridge, York"
84161018038897021,51051A05,Delisnack SA,"Route de Marche, 6",5377,Baillonville
84161018038192857,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192991,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038192555,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038192640,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038193115,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038193198,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038193316,11247A01,"Gondolas & Corais, Lda",Caminho do Rio s/n,2635-185,Rio de Mouro
84161018038193495,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038193608,10267A01,"Abel Marques, Lda",Transfrio-Rua Do Funchal 70,2670-364,Loures
84161018038193700,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038869512,14213A53,The Provedores - Toorimina,34 Hulberts Road,NSW 2452,Toormina
84161018038194083,10953A01,Cerrado Verde Lda.,Zona Industrial do Passil,2894-909,Alcochete
84161018038194238,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038193892,11314,"Gelsilves, Lda.","Amendoais, Lote 2",8365-231,Tunes
84161018038193930,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038194896,11020,Unigel Surgelati srl,"Via Castellana, 352",90135,Palermo
84161018038194968,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038195405,19766A01,Frozen Food S.r.l.,Via Vergottini 13,22070,Appiano Gentile
84161018038195475,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038195641,36709A01,ETS Baleux,"101, rue de Perpignan Bât.D3",94150,Rungis MIN
84161018038195836,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038194589,35681,Le Rocher du Lion SARL(frais,"5, Le Pont Neuf",44320,Saint-Pere-en-Retz
84161018038194798,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038194317,35682,Le Rocher du Lion SARL(Surg),"5, Le Pont Neuf",44320,Saint-Pere-en-Retz
84161018038194516,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038196972,35052A02,Etabliss.Etlin   (A),"2, rue Georges Pawlak",57645,Montoy Flanville
84161018038197089,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038195893,VANGUL,Vanmarcke N.V.,Oostlaan 14,8560,Gullegem
84161018038195997,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038196121,VANGUL,Vanmarcke N.V.,Oostlaan 14,8560,Gullegem
84161018038196315,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038196382,35030,SPEIR,"9, Boulevard du Delta",94658,Rungis Cedex
84161018038196572,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038196640,36625A02,Le Saint SAS     (E),"160, rue Roberto Cabanas",29490,Guipavas
84161018038196772,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038197138,50655A03,XPO Logistics,"Z4 Broekrooi, 160",1731,ZELLIK
84161018038197277,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038198190,36664A03,Rebiffé p/a Stef Paris Distr,"2, Avenue du Viaduc",94550,Chevilly-Larue
84161018038198330,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038198522,36645,Soly Nature,"409, rue Honoré Ravelli",06580,Pegomas
84161018038198631,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038198738,35327,Ribeprim S.A.,Zac La Grerie,60771,Ribecourt Cedex
84161018038198910,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038198947,12696A01,Makro Cash & Carry Portugal,Plataforma Torres Novas,2350-375,Torres Novas
84161018038199119,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038201514,10485,"Belizazel, Lda","Rua Paiva Couceiro, 10 B",2675-042,Odivelas
84161018038199550,12379A05,XPO Logistics Hoogeveen,Plesmanstraat 22,7903 BE,Hoogeveen
84161018038199668,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038202328,36720,Bermudes,"8, rue de Lance",94310,Orly
84161018038202470,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038199799,13685A02,"Boon DC Vers, Vries en Koel",Saffier 300,3316 LN,Dordrecht
84161018038199884,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038201004,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018038201143,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038200473,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018038200669,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038201236,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018038201470,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038200715,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018038200899,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038200248,10027A05,Kreko BV Zevenbergen,Distriboulevard 5,4761 RZ,Zevenbergen
84161018038200369,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038197678,10825A04,Genazzini Raffaele snc,c/o Diomede Garavello srl,20137,Milano
84161018038197483,10209,"Interfrost, S.A.","Edificio Frimercat,1",08040,Barcelona
84161018038197564,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038197996,11166A01,"Visgel Catering, S.R.L.","Regione Rivere, 24",15010,Terzo
84161018038198037,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038202042,11076,Calipso Srl,"Via dei sellai, snc",71042,Cerignola
84161018038202160,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038199182,50724A04,DC ROTSELAER,WINGEPARK 10,3110,ROTSELAAR
84161018038199408,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038202775,50003A01,Bidfood (Emmen),James Cookstraat 14,7824 AN,Emmen
84161018038202922,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038203077,51115,Bidfood Harderwijk,Daltonstraat 18,3846 BX,Harderwijk
84161018038203230,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038203321,51023,Chefs Culinar Nederland,Bijsterhuizen 1126,6546 AS,Nijmegen
84161018038203421,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038195199,11984A03,S.A.G.I. Spa,Z.I.Sud Piano Lago,87050,Mangone (Cosenza)
84161018038195305,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018037836891,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038200005,12379A03,XPO Logistics Tilburg,Marga Klompeweg 10,5032 MP,Tilburg
84161018038201712,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038201765,12523A05,Blakemore Foodservice,"Unit 3, Premier Park,",LS26 8ZA,Leeds
84161018038201856,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038202603,96310A01,Sklad Farm Frites-,MD Logistika,53303,Dasice v Cechach
84161018038202668,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038209211,70168,Flug E. & H. GmbH        MAR,Energiestrasse 7,41751,Viersen
84161018038209339,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038209501,72033A01,Huesken GmbH & Co. KG    MAR,Thueringer Strasse 10-14,46286,Dorsten
84161018038209594,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038210791,70404A01,Mettler Jozef GmbH & Co KG,Industriestrasse 7b     MAR,54497,Morbach
84161018038210860,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038211039,70700A01,Flach Rhein-Main Gmbh,"Max-Planck-Strasse,1",64572,Buttelborn
84161018038211168,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038211287,70064A01,Handelshof Kanne,Cash&Carry Betrieb,32756,Detmold
84161018038211367,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038538259,Be-FFL,Farm Frites Lommel,Maatheide 50,3920,Lommel
84161018038212816,72128A03,Metro Deutschland GmbH,Seeberger Strasse 10,15345,Atlandsberg
84161018038212898,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038213063,72128A07,Metro Deutschland GmbH,Rosengartenweg 7,67281,Kirchheim ad Weinstr
84161018038213205,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038213291,72128A06,Metro Deutschland GmbH,Brassertst 210,45768,Marl
84161018038213418,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038381854,12553A01,Klimat-Svensk Cater Borlange,Långebergavägen 52,25669,Helsingborg
84161018038213851,50211A01,Marschee B.V.,Duizeldonksestraat 26,5705 CA,Helmond
84161018038213890,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038211473,70153A05,MPF Hermesmeyer GmbH,Elbestr. 34-38,45478,Mülheim a.d. Ruhr
84161018038211700,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038213569,20118A05,Stef BCN (Stock Gastrofresc),Polígon Cim Vallès,08130,S.Perpètua de Mogoda
84161018038213721,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038381310,12537A01,Klimat-Svensk Cat. Gavle,Långebergavägen 52,25669,Helsingborg
84161018038382089,11015,Korvcashen I Stockholm AB,Stallarholmsvägen 8,12459,Bandhagen
84161018038383246,10935A07,Legoland Mad & Drikke Aps,Højmarksvej 20,7190,Billund
84161018038447395,10953A01,Cerrado Verde Lda.,Zona Industrial do Passil,2894-909,Alcochete
84161018038381341,12539,Svensk Cater AB Malmö,Larktradsgatan 2b,21363,Malmo
84161018038538612,11219,Pro.Gel.Sud. S.r.l.,Str.S.Giorgio Martire 97/21,70123,Bari
84161018038379461,72269,Gastro Cifci,Gewerbepark 22,6068,Mils
84161018038350742,11248,"Gelgarda, S.r.l.",Piazza Walter Tobagi n.7,25017,Lonato del Garda
84161018038382825,36501A05,SYSCO Lagny-Le-Sec,Rue de la Paix,60330,Lagny-Le-Sec
84161018038447721,36501A15,SYSCO Sud Annecy,"520, route de Prigny",74371,Pringy Cedex
84161018038477166,59047A01,Arbe Handel,Tweede Oude Heselaan 183-185,6542 VE,Nijmegen
84161018038381160,13095,Everfresh Group AB,Langebergav. 190,25669,Helsingborg
84161018038382612,16054,Mälarfresh Food AB/Före D,Brandthovdagatan 27,721 35,Västerås
84161018038476760,35685,Rosello & Fils,Port Fluvial,62052,St.Laurent-Blangy
84161018038384882,72086A01,Alfa Pack,Dessauer Strasse 60,45472,Mülheim an der Ruhr
84161018038383735,72139A02,Nagel Transthermos GmbH&CoKg,Zeppelinstrasse 36,71706,Markgroeningen
84161018038476650,19051O63,Capone Pietro S.r.l.,"Via Copernico, 7",39100,BOLZANO
84161018038943650,214458,Prevogel Bussy,"12, rue des Epinettes",77600,Bussy St. Martin
84161018038381566,14713A02,Dagab AB,Lillsjovagen 7,13626,Jordbro
84161018037420091,10817A09,Alcoop Allevatori Avicoli,"Strada Provinciale, 22",64023,Mosciano S. Angelo
84161018038381742,10659A01,Klimat-Svensk Cat.Ostersund,Långebergavägen 52,25669,Helsingborg
84161018038486252,12369,Mimos Perfeitos Unipessoal,Parque Empresarial de Chaves,5400-673,Chaves
84161018038950699,211453,Foodpartners B.V.,oostzee 20,3446 CH,Woerden
84161018038382334,12541A01,Klimat-Svensk Cat.Upplands,Långebergavägen 52,25669,Helsingborg
84161018038383548,72216,Metropol GmbH Groß- und,Am Rotberg 25,99848,Wutha Farnroda
84161018038381955,12560A01,Klimat-Svensk Cat.Nordstroms,Långebergavägen 52,25669,Helsingborg
84161018038559903,16904,Metro Cash & Carry Limited,16 B Saina strt,050031,Almaty
84161018038382583,10609A01,Klimat-Svensk Cat. Linkoping,Långebergavägen 52,25669,Helsingborg
84161018038547909,19051O91,Sur-Gel s.a.s,Via Polesine 230,47521,Cesena
84161018038494824,20267A01,Logi Rest-Sodexo,Cl Confianza 3,28906,Getafe (Madrid)
84161018038381585,12636A01,Klimat-Svensk Cat. Uddevalla,Långebergavägen 52,25669,Helsingborg
84161018038510035,10983,Gi.Fa Frost S.R.L.,Zona Ind.Prato Sardo,08100,Nuoro
84161018038384384,70693,Handelshof Koeln,Betriebstaette Lueneburg,21339,Lueneburg
84161018038457789,18185A01,Svat Massalengo,Strada Provinciale 23,26815,Massalengo
84161018038896882,72158A02,Spitzer Gastro Food Service,Bruchweg 65,45659,Rechlinghausen
84161018038350628,36683A02,Pro à Pro Distribution Sud,Allée du Port,26200,Montelimar
84161018038385006,70252,Kaltenberger Frischdienst,Schoenauer Ring 21,82269,Kaltenberg
84161018038509912,35696,Deroche Est,Parc d'act.de Witry-Caurel,51100,Caurel
84161018038476921,11311,Irmãos Monteiro SA,Zona Industrial da Mota,3830-527,Ílhavo
84161018038382388,16196,Dala Kebab Food AB,Tunavägen 278,78173,Borlänge
84161018038950977,210347,Combigro Helmink Foodservice,Zonnehorst 4,7207 BT,Zutphen
84161018038951885,135685,Rosello & Fils,Port Fluvial,62052,St.Laurent-Blangy
84161018038379874,59063A01,De Sutter Gebroeders,Ijshoutestraat 79a,9520,Sint-Lievens-Houtem
84161018038952220,211653,Selgros C&C Aschaffenburg,Neue Glattbacher Strasse 2,63741,Aschaffenburg
84161018038952385,210306,TIFA *170152*Berchtesgadener,Am Gänslehen 4,83451,Piding
84161018038952462,170217,K Hannen RFS,Ernst-Abbe-Strasse 25,52249,Eschweiler
84161018038197845,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038207700,50180A04,Crown Food XL,De Ossenboer 15,7547 SJ,Enschede
84161018038207782,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038203592,50150A01,Stam Groothandel,Centr.Grooth.markt MN Hal 1,1051 KL,Amsterdam
84161018038203650,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038203839,10044A53,Sligro BS Breda,Kapittelweg 10,4827 HG,Breda
84161018038203996,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038204062,10044A50,Sligro BS Deventer,Nering Bögelweg 40,7418HJ,Deventer
84161018038204188,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038204387,51118,Bidfood B.V. Meppel,Industrieweg 14,7949 AK,Rogat
84161018038204517,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038204654,10044A10,Sligro BV (Weert),Roermondseweg 95,6004 AR,Weert
84161018038204791,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038204816,50067A01,Bidfood B.V. (Helmond),Korendijk 16,5704 RD,Helmond
84161018038205051,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038205118,10044A54,Sligro BS Vianen,Dijkleger 2,4131 MA,Vianen
84161018038205244,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038205343,50261,Hoka Den Haag BV,Zilverstraat 120,2544 EL,Den Haag
84161018038205452,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038205585,50922,Howa Food BV,Ijsselstraat 33,5347 KG,Oss
84161018038205761,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038205924,51101,Morsink Horeca BV,De Giem 18,7547 SV,Enschede
84161018038206061,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038206145,10044A47,Sligro Bezorgservice,Berkel en Rodenrijs,2652 XB,Berkel en Rodenrijs
84161018038206229,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038206340,50216A02,Bidfood (Ede),Dieselstraat 2,6716 AA,Ede
84161018038206467,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038206611,50116A01,Hanos Supercash,Schokkerweg 9,8042 PC,Zwolle
84161018038206775,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038206947,50120,Hanos VERS DC,Tweelingenlaan 80,7324 DN,Apeldoorn
84161018038207079,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038207220,51052,King Food B.V.,Ingenieur Schiffstraat 1,7547 RE,Enschede
84161018038207355,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038207425,50039,List Frites,Heesweg 38,8102 NB,Raalte
84161018038207518,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038208395,50225,Zegro,Schuttevaerweg 22,3044 BB,Rotterdam
84161018038208563,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038208676,70693,Handelshof Koeln,Betriebstaette Lueneburg,21339,Lueneburg
84161018038208867,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038209008,72256A07,Edeka Foods.Stiftung & CO.KG,Edekastrasse 1,26215,Wiefelstede
84161018038209145,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038209720,72082,Joop Eskes GmbH         MAR,Schlavenhorst 80,46395,Bocholt
84161018038209816,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038210042,72026,Manss GmbH,Gallberger Weg 34,59063,Hamm
84161018038210064,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038210234,70035A01,Gustav Schumacher GmbH,Rudolf-Diesel-Strasse 46,56220,Urmitz
84161018038210328,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038210552,70939A02,VLG Lager Frisch,Strasse des 13. Januar 12-14,66121,Saarbrucken
84161018038210575,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038211786,72124,TIFA*105350*Fripa GmbH,Neuwiesenfeld 10,64625,Bensheim
84161018038207951,12909,Madia Spa,"Via Maniago, n.55",33080,San Quirino
84161018038208025,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038208255,13626,Gherardi SRL,Via Valeriana SNC,23010,Caiolo
84161018038208294,FRILOM,STOCKHABO,Maatheide 64,3920,Lommel
84161018038458082,35670A02,Relais d'Or IDF,"48, rue de Renards",78500,Sartrouville
84161018038351849,FFSINT,Farm Frites Sint-Truiden BV,Nijverheidslaan 5430,3800,Sint Truiden
84161018038447490,11991A01,Alice Srl,Via dell'Agricoltura 4,09067,Elmas
84161018038351915,86499,Remo-Fresh BV,Aven Ackers 15b,9130,Verrebroek
84161018038943813,211440,Pro à Pro Easydis,ZI Plaines des Isles,89000,Auxerre
